2026-09-10T18:39:31.194692+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:39:31.194636Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(21), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 221844, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 98, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 63, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.784309ms, last_active_send_gap_unix_ms: 1789065165992 } })
2026-09-10T18:40:08.574633+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:40:08.574571Z  INFO raydio::session: track finished generation=21 position_ms=212700
2026-09-10T18:40:08.576585+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:40:08.576545Z  INFO raydio::session: track started generation=22
2026-09-10T18:40:31.195542+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:40:31.195478Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(22), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 224844, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 98, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 63, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.784309ms, last_active_send_gap_unix_ms: 1789065165992 } })
2026-09-10T18:41:31.194618+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:41:31.194503Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(22), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 227844, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 98, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 63, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.784309ms, last_active_send_gap_unix_ms: 1789065165992 } })
2026-09-10T18:42:31.194764+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:42:31.194695Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(22), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 230844, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 98, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 63, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.784309ms, last_active_send_gap_unix_ms: 1789065165992 } })
2026-09-10T18:43:31.194501+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:43:31.194447Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(22), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 233844, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 98, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 63, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.784309ms, last_active_send_gap_unix_ms: 1789065165992 } })
2026-09-10T18:43:41.634834+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:43:41.634779Z  INFO raydio::session: track finished generation=22 position_ms=212640
2026-09-10T18:43:41.640104+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:43:41.636256Z  INFO raydio::session: track started generation=23
2026-09-10T18:44:31.194796+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:44:31.194728Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(23), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 236842, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 99, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 64, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.780565ms, last_active_send_gap_unix_ms: 1789065867092 } })
2026-09-10T18:45:31.195419+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:45:31.195348Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(23), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 239836, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 102, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 67, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 59.201754ms, last_active_send_gap_unix_ms: 1789065885492 } })
2026-09-10T18:46:31.195158+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:46:31.195098Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(23), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 242836, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 102, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 67, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 59.201754ms, last_active_send_gap_unix_ms: 1789065885492 } })
2026-09-10T18:47:14.853650+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:47:14.853556Z  INFO raydio::session: track finished generation=23 position_ms=212420
2026-09-10T18:47:14.855368+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:47:14.855332Z  INFO raydio::session: track started generation=24
2026-09-10T18:47:31.195357+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:47:31.195270Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(24), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 245836, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 102, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 67, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 59.201754ms, last_active_send_gap_unix_ms: 1789065885492 } })
2026-09-10T18:48:31.195484+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:48:31.195422Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(24), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 248820, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 109, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 73, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.871982ms, last_active_send_gap_unix_ms: 1789066074592 } })
2026-09-10T18:49:31.194828+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:49:31.194762Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(24), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 251820, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 109, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 73, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.871982ms, last_active_send_gap_unix_ms: 1789066074592 } })
2026-09-10T18:50:31.194908+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:50:31.194833Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(24), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 254820, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 109, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 73, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.871982ms, last_active_send_gap_unix_ms: 1789066074592 } })
2026-09-10T18:50:48.233262+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:50:48.233202Z  INFO raydio::session: track finished generation=24 position_ms=213040
2026-09-10T18:50:48.234711+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:50:48.234664Z  INFO raydio::session: track started generation=25
2026-09-10T18:51:31.195441+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:51:31.195377Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(25), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 257820, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 109, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 73, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.871982ms, last_active_send_gap_unix_ms: 1789066074592 } })
2026-09-10T18:52:31.195567+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:52:31.195488Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(25), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 260798, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 119, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 82, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 58.082117ms, last_active_send_gap_unix_ms: 1789066328992 } })
2026-09-10T18:53:31.194730+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:53:31.194611Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(25), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 263798, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 119, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 82, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 58.082117ms, last_active_send_gap_unix_ms: 1789066328992 } })
2026-09-10T18:54:21.734567+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:54:21.734277Z  INFO raydio::session: track finished generation=25 position_ms=212540
2026-09-10T18:54:21.735526+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:54:21.735493Z  INFO raydio::session: track started generation=26
2026-09-10T18:54:31.195464+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:54:31.195090Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(26), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 266798, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 119, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 82, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 58.082117ms, last_active_send_gap_unix_ms: 1789066328992 } })
2026-09-10T18:55:31.195404+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:55:31.195328Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(26), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 269796, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 120, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 83, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 58.684696ms, last_active_send_gap_unix_ms: 1789066493092 } })
2026-09-10T18:56:31.195552+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:56:31.195438Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(26), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 272796, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 120, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 83, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 58.684696ms, last_active_send_gap_unix_ms: 1789066493092 } })
2026-09-10T18:57:31.194694+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:57:31.194633Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(26), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 275796, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 120, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 83, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 58.684696ms, last_active_send_gap_unix_ms: 1789066493092 } })
2026-09-10T18:57:54.834600+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:57:54.834556Z  INFO raydio::session: track finished generation=26 position_ms=212440
2026-09-10T18:57:54.836355+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:57:54.836282Z  INFO raydio::session: track started generation=27
2026-09-10T18:58:31.195449+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:58:31.195390Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(27), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 278796, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 120, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 83, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 58.684696ms, last_active_send_gap_unix_ms: 1789066493092 } })
2026-09-10T18:59:31.194690+00:00 raydio-vnic raydio[11663]: 2026-09-10T18:59:31.194511Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(27), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 281796, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 120, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 83, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 58.684696ms, last_active_send_gap_unix_ms: 1789066493092 } })
2026-09-10T19:00:31.194621+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:00:31.194563Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(27), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 284796, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 120, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 83, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 58.684696ms, last_active_send_gap_unix_ms: 1789066493092 } })
2026-09-10T19:01:27.894889+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:01:27.894622Z  INFO raydio::session: track finished generation=27 position_ms=212380
2026-09-10T19:01:27.896439+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:01:27.896402Z  INFO raydio::session: track started generation=28
2026-09-10T19:01:31.195279+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:01:31.195220Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(28), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 287796, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 120, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 83, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 58.684696ms, last_active_send_gap_unix_ms: 1789066493092 } })
2026-09-10T19:02:31.194641+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:02:31.194528Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(28), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 290796, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 120, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 83, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 58.684696ms, last_active_send_gap_unix_ms: 1789066493092 } })
2026-09-10T19:03:31.194644+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:03:31.194464Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(28), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 293795, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 120, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 83, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 58.684696ms, last_active_send_gap_unix_ms: 1789066493092 } })
2026-09-10T19:04:31.194886+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:04:31.194810Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(28), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 296796, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 120, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 83, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 58.684696ms, last_active_send_gap_unix_ms: 1789066493092 } })
2026-09-10T19:05:00.954018+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:05:00.953956Z  INFO raydio::session: track finished generation=28 position_ms=212320
2026-09-10T19:05:00.959523+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:05:00.955351Z  INFO raydio::session: track started generation=29
2026-09-10T19:05:31.195525+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:05:31.195334Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(29), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 299796, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 120, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 83, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 58.684696ms, last_active_send_gap_unix_ms: 1789066493092 } })
2026-09-10T19:06:31.194600+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:06:31.194548Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(29), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 302794, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 121, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 84, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.569714ms, last_active_send_gap_unix_ms: 1789067131292 } })
2026-09-10T19:07:31.195484+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:07:31.195422Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(29), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 305794, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 121, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 84, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.569714ms, last_active_send_gap_unix_ms: 1789067131292 } })
2026-09-10T19:08:31.195544+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:08:31.195428Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(29), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 308794, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 121, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 84, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.569714ms, last_active_send_gap_unix_ms: 1789067131292 } })
2026-09-10T19:08:34.054677+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:08:34.054628Z  INFO raydio::session: track finished generation=29 position_ms=212220
2026-09-10T19:08:34.056143+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:08:34.056109Z  INFO raydio::session: track started generation=30
2026-09-10T19:09:31.194692+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:09:31.194634Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(30), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 311794, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 121, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 84, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.569714ms, last_active_send_gap_unix_ms: 1789067131292 } })
2026-09-10T19:10:31.195466+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:10:31.195406Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(30), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 314794, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 121, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 84, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.569714ms, last_active_send_gap_unix_ms: 1789067131292 } })
2026-09-10T19:11:31.194549+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:11:31.194445Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(30), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 317794, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 121, send_failures: 0, source_overruns: 0, max_lateness: 76.01083ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns, active_send_gaps_40ms: 84, active_send_gaps_100ms: 0, active_send_gaps_1s: 0, max_active_send_gap: 96.010779ms, last_active_send_gap: 57.569714ms, last_active_send_gap_unix_ms: 1789067131292 } })
2026-09-10T19:12:07.114327+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:12:07.114207Z  INFO raydio::session: track finished generation=30 position_ms=212140
2026-09-10T19:12:07.116089+00:00 raydio-vnic raydio[11663]: 2026-09-10T19:12:07.115891Z  INFO raydio::session: track started generation=31
