2026-09-09T10:16:23.803634+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:16:23.803548Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(29), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 305854, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 62, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:17:23.803695+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:17:23.803546Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(29), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 308854, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 62, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:17:25.455816+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:17:25.455766Z  INFO raydio::session: track finished generation=29 position_ms=212420
2026-09-09T10:17:25.457853+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:17:25.457820Z  INFO raydio::session: track started generation=30
2026-09-09T10:18:23.803197+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:18:23.803134Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(30), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 311854, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 62, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:19:23.803003+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:19:23.802929Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(30), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 314854, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 62, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:20:23.803179+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:20:23.803122Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(30), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 317846, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 65, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:20:58.673489+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:20:58.673391Z  INFO raydio::session: track finished generation=30 position_ms=212200
2026-09-09T10:20:58.675931+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:20:58.675893Z  INFO raydio::session: track started generation=31
2026-09-09T10:21:23.803611+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:21:23.803545Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(31), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 320846, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 65, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:22:23.803068+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:22:23.803008Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(31), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 323846, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 65, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:23:23.803572+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:23:23.803417Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(31), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 326844, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 67, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:24:23.803585+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:24:23.803405Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(31), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 329844, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 67, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:24:31.779448+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:24:31.779396Z  INFO raydio::session: track finished generation=31 position_ms=212100
2026-09-09T10:24:31.781482+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:24:31.781364Z  INFO raydio::session: track started generation=32
2026-09-09T10:25:23.803671+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:25:23.803570Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(32), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 332842, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 68, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:26:23.803094+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:26:23.802956Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(32), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 335842, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 68, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:27:23.803529+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:27:23.803465Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(32), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 338842, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 68, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:28:04.866108+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:28:04.866055Z  INFO raydio::session: track finished generation=32 position_ms=213000
2026-09-09T10:28:04.867811+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:28:04.867775Z  INFO raydio::session: track started generation=33
2026-09-09T10:28:23.802798+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:28:23.802729Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(33), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 341842, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 68, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:29:23.802998+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:29:23.802931Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(33), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 344842, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 68, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:30:23.802955+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:30:23.802832Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(33), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 347842, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 68, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:31:23.802852+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:31:23.802784Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(33), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 350826, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 76, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:31:38.275906+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:31:38.275861Z  INFO raydio::session: track finished generation=33 position_ms=212600
2026-09-09T10:31:38.277849+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:31:38.277820Z  INFO raydio::session: track started generation=34
2026-09-09T10:32:23.803424+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:32:23.803279Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(34), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 353825, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 77, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:33:23.802780+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:33:23.802721Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(34), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 356825, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 77, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:34:23.803259+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:34:23.803195Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(34), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 359825, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 77, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:35:11.373696+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:35:11.373394Z  INFO raydio::session: track finished generation=34 position_ms=212500
2026-09-09T10:35:11.375585+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:35:11.375549Z  INFO raydio::session: track started generation=35
2026-09-09T10:35:23.803000+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:35:23.802800Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(35), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 362823, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 78, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:36:23.803240+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:36:23.802991Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(35), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 365823, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 78, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:37:23.802999+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:37:23.802934Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(35), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 368823, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 78, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:38:23.803017+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:38:23.802887Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(35), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 371822, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 78, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:38:44.454350+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:38:44.454308Z  INFO raydio::session: track finished generation=35 position_ms=212420
2026-09-09T10:38:44.456462+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:38:44.456435Z  INFO raydio::session: track started generation=36
2026-09-09T10:39:23.803078+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:39:23.803006Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(36), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 374822, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 78, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:40:23.803504+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:40:23.803276Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(36), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 377822, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 78, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:41:23.803608+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:41:23.803414Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(36), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 380822, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 78, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:42:17.514124+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:42:17.514068Z  INFO raydio::session: track finished generation=36 position_ms=212360
2026-09-09T10:42:17.515681+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:42:17.515646Z  INFO raydio::session: track started generation=37
2026-09-09T10:42:23.803185+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:42:23.803108Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(37), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 383822, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 78, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:43:23.802865+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:43:23.802796Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(37), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 386822, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 78, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:44:23.803335+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:44:23.803162Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(37), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 389822, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 78, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:45:23.803740+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:45:23.803505Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(37), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 392822, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 78, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:45:50.574467+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:45:50.574412Z  INFO raydio::session: track finished generation=37 position_ms=212300
2026-09-09T10:45:50.576688+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:45:50.576628Z  INFO raydio::session: track started generation=38
2026-09-09T10:46:23.802830+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:46:23.802755Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(38), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 395822, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 78, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:47:23.803232+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:47:23.803109Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(38), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 398818, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 79, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:48:23.803050+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:48:23.802972Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(38), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 401818, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 79, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:49:23.713347+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:49:23.713172Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(38), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 404814, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 79, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:49:23.713347+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:49:23.713223Z  INFO raydio::session: track finished generation=38 position_ms=212160
2026-09-09T10:49:23.715222+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:49:23.715150Z  INFO raydio::session: track started generation=39
2026-09-09T10:50:23.803429+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:50:23.803372Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(39), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 407818, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 79, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:51:23.803830+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:51:23.803661Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(39), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 410818, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 79, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:52:23.803140+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:52:23.803071Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(39), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 413777, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 94, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:52:57.853863+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:52:57.853602Z  INFO raydio::session: track finished generation=39 position_ms=213020
2026-09-09T10:52:57.855882+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:52:57.855673Z  INFO raydio::session: track started generation=40
2026-09-09T10:53:23.803534+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:53:23.803407Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(40), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 416764, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 98, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:54:23.802707+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:54:23.802641Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(40), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 419757, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 102, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:55:23.802716+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:55:23.802647Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(40), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 422757, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 102, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:56:23.803342+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:56:23.803260Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(40), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 425757, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 102, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:56:31.054725+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:56:31.054684Z  INFO raydio::session: track finished generation=40 position_ms=212820
2026-09-09T10:56:31.060493+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:56:31.056520Z  INFO raydio::session: track started generation=41
2026-09-09T10:57:23.802772+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:57:23.802682Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(41), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 428754, silence_frames_sent: 2, frames_unavailable: 2, skipped_deadlines: 104, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:58:23.803264+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:58:23.803190Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(41), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 431751, silence_frames_sent: 3, frames_unavailable: 3, skipped_deadlines: 106, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T10:59:23.803468+00:00 raydio-vnic raydio[5601]: 2026-09-09T10:59:23.803186Z  INFO crust_oto_adapter: voice diagnostic checkpoint connection_generation=1 connection_phase=Connected failure=None audio=Some(AudioSnapshot { generation: SourceGeneration(41), phase: Sending, failure: None, dave_failure: None, dave_context: None, stats: AudioStats { frames_sent: 434751, silence_frames_sent: 3, frames_unavailable: 3, skipped_deadlines: 106, send_failures: 0, source_overruns: 0, max_lateness: 60.25892ms, last_source_overrun_wall: 0ns, last_source_overrun_cpu: 0ns } })
2026-09-09T11:00:04.234734+00:00 raydio-vnic raydio[5601]: 2026-09-09T11:00:04.234673Z  INFO raydio::session: track finished generation=41 position_ms=212640
